Date,VOO,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2017-03-27,199.45687866210938,47.922027587890625,,56.645084381103516,21.708101272583008,59.701168060302734,50.19746398925781,49.16999053955078,27.360519409179688,45.612266540527344,69.6526870727539,82.55445098876953
2017-03-28,200.93617248535156,48.47742462158203,,57.45027542114258,22.00432777404785,60.33253860473633,50.558475494384766,49.25996398925781,27.51886749267578,45.57697677612305,69.6994400024414,83.18415069580078
2017-03-29,201.23388671875,48.51445770263672,,58.23884963989258,21.86547088623047,60.323246002197266,50.64397048950195,49.349937438964844,27.615646362304688,45.45344161987305,69.7181396484375,83.68025207519531
2017-03-30,201.7734832763672,48.52371597290039,,58.22224426269531,22.15243911743164,60.65751266479492,50.73896789550781,49.250972747802734,27.67722511291504,45.100467681884766,69.72747802734375,83.8996810913086
2017-03-31,201.2897186279297,48.51445770263672,,58.023033142089844,21.96729850769043,60.406803131103516,50.64397048950195,49.10700988769531,27.80039405822754,45.276954650878906,69.53113555908203,83.90922546386719
2017-04-03,201.03846740722656,48.329322814941406,,57.92341232299805,21.92101287841797,60.27682113647461,50.59646987915039,49.026039123535156,27.83558464050293,45.268131256103516,69.58723449707031,83.57530975341797
2017-04-04,201.15013122558594,48.50520706176758,,58.346763610839844,21.89324188232422,60.43465805053711,50.634464263916016,49.16999053955078,27.756406784057617,45.40931701660156,69.5498275756836,83.44173431396484
2017-04-05,200.5360565185547,48.46818542480469,,58.164154052734375,21.726608276367188,60.239681243896484,50.425472259521484,49.08002471923828,27.80039405822754,45.66521453857422,69.33477020263672,83.24139404296875
2017-04-06,201.0570831298828,48.72736740112305,,58.62899398803711,21.86547088623047,60.406803131103516,50.43497085571289,49.08002471923828,27.958755493164062,45.550498962402344,69.45634460449219,83.49898529052734
2017-04-07,200.88031005859375,48.68107604980469,,58.404876708984375,21.772897720336914,60.4718017578125,50.406471252441406,49.21498489379883,27.99394416809082,45.35636901855469,69.57788848876953,83.25093078613281
2017-04-10,201.01988220214844,48.690338134765625,,58.84480285644531,21.717355728149414,60.6203498840332,50.311466217041016,49.35892868041992,28.18748664855957,45.435787200927734,69.44696044921875,83.55622863769531
2017-04-11,200.7686767578125,48.56074523925781,,58.85312271118164,21.652555465698242,60.70392608642578,50.12146759033203,49.376930236816406,28.3194522857666,45.418148040771484,69.35345458984375,83.48944091796875
2017-04-12,199.94064331054688,47.95906448364258,,58.604087829589844,21.476667404174805,59.86830139160156,49.95047378540039,49.56587219238281,28.275468826293945,45.753456115722656,69.35345458984375,83.155517578125
2017-04-13,198.61016845703125,47.49622344970703,,57.533294677734375,21.198949813842773,59.441192626953125,49.750980377197266,49.3409423828125,28.21388053894043,45.60344314575195,69.1758041381836,82.57354736328125
2017-04-17,200.34999084472656,47.838722229003906,,57.65779495239258,21.56924057006836,60.091121673583984,50.20697021484375,49.69184112548828,28.539392471313477,45.80640411376953,69.42827606201172,83.42266082763672
2017-04-18,199.80108642578125,47.78318405151367,,57.11824035644531,21.365581512451172,59.89615249633789,50.19746398925781,49.91676712036133,28.609777450561523,45.91229248046875,68.6708755493164,83.43220520019531
2017-04-19,199.36376953125,47.84797668457031,,56.27984619140625,21.300783157348633,59.95186233520508,50.15946578979492,49.72783279418945,28.54819107055664,45.59463119506836,68.87659454345703,83.50851440429688
2017-04-20,200.99197387695312,48.375606536865234,,56.553775787353516,21.66181182861328,60.67606735229492,50.6154670715332,49.628849029541016,28.539392471313477,45.418148040771484,69.30670928955078,84.3862533569336
2017-04-21,200.4058074951172,48.320072174072266,,56.27155303955078,21.439638137817383,60.73177719116211,50.51096725463867,49.484893798828125,28.44261932373047,45.64757537841797,68.8952865600586,84.19544982910156
2017-04-24,202.54571533203125,48.87546920776367,,56.60357666015625,21.92101287841797,61.595252990722656,51.109458923339844,49.934757232666016,28.161094665527344,45.88582229614258,69.57788848876953,84.7392578125
2017-04-25,203.76451110839844,49.66229248046875,,57.085025787353516,22.115415573120117,61.89237976074219,51.375465393066406,50.13270568847656,28.222681045532227,45.824058532714844,69.87711334228516,85.40709686279297
2017-04-26,203.61566162109375,49.65303421020508,,56.89411544799805,22.09690284729004,61.90166091918945,51.318458557128906,49.72783279418945,27.98514175415039,45.68286895751953,70.26049041748047,85.80781555175781
2017-04-27,203.77381896972656,49.54195022583008,,56.27155303955078,21.99506950378418,61.88309097290039,51.527469635009766,49.66484069824219,28.002742767333984,45.841705322265625,70.41008758544922,86.26576232910156
2017-04-28,203.38307189941406,49.125396728515625,,56.313053131103516,21.78215217590332,61.595252990722656,51.66044998168945,49.6468505859375,27.84438705444336,45.62109375,70.59709167480469,85.92230224609375
2017-05-01,203.8761749267578,49.153167724609375,,56.15534591674805,21.92101287841797,61.40957260131836,52.04995346069336,49.457908630371094,28.020336151123047,45.3475456237793,70.75604248046875,86.03678894042969
2017-05-02,203.94126892089844,49.236488342285156,,55.87310791015625,21.89324188232422,61.70668029785156,52.16394805908203,49.125003814697266,28.02913475036621,45.40048599243164,70.95243072509766,86.13218688964844
2017-05-03,203.73660278320312,48.75513458251953,,56.03083038330078,22.06912612915039,61.75310516357422,52.0689582824707,49.16999053955078,27.68602752685547,45.24164962768555,70.6064453125,85.62653350830078
2017-05-04,203.92266845703125,48.81067657470703,,55.00151443481445,22.106155395507812,61.81809997558594,52.03095245361328,49.54787826538086,27.71242332458496,45.40048599243164,71.073974609375,85.49298095703125
2017-05-05,204.74142456054688,49.50493240356445,,55.87310791015625,22.06912612915039,62.13377380371094,52.22095489501953,49.68283462524414,27.93235969543457,45.64757537841797,71.03657531738281,86.02723693847656
2017-05-08,204.750732421875,49.10688400268555,,56.27155303955078,22.050613403320312,61.96664810180664,52.448951721191406,49.66484069824219,27.782800674438477,45.62991714477539,70.59709167480469,86.1894302368164
2017-05-09,204.49020385742188,48.73662185668945,,55.80670166015625,21.96729850769043,62.05022048950195,52.51544189453125,49.484893798828125,27.67722511291504,45.29460906982422,70.6812515258789,86.68553161621094
2017-05-10,204.87168884277344,48.89399337768555,,56.545475006103516,22.041357040405273,61.92023849487305,52.714942932128906,49.52088928222656,27.826786041259766,45.36518859863281,70.47554779052734,86.38977813720703
2017-05-11,204.4530029296875,48.81993865966797,,56.42927169799805,21.90250015258789,61.90166091918945,52.6484489440918,49.592864990234375,27.69482421875,45.42695999145508,70.51296997070312,85.87458801269531
2017-05-12,204.13670349121094,48.6995964050293,,56.23835754394531,21.809925079345703,61.558128356933594,52.78145217895508,49.44890594482422,27.58925437927246,45.64757537841797,70.39138793945312,85.75055694580078
2017-05-15,205.16943359375,49.125396728515625,,56.67829513549805,21.9765567779541,61.84593963623047,53.07593536376953,49.6108512878418,27.71242332458496,45.841705322265625,70.84956359863281,85.76962280273438
2017-05-16,205.13218688964844,49.134666442871094,,56.39606475830078,22.041357040405273,61.78096008300781,53.322940826416016,49.56587219238281,27.571657180786133,45.506378173828125,70.57838439941406,85.47388458251953
2017-05-17,201.494384765625,48.09790802001953,,55.839908599853516,21.347063064575195,60.546077728271484,51.869449615478516,49.49388885498047,27.747610092163086,45.62109375,69.6526870727539,84.09049224853516
2017-05-18,202.2293701171875,48.12568283081055,,55.823299407958984,21.43037986755371,60.6296501159668,52.17344665527344,49.52988052368164,27.80039405822754,45.779930114746094,69.96125030517578,84.57706451416016
2017-05-19,203.48541259765625,48.542236328125,,56.51227569580078,21.615522384643555,61.428138732910156,52.47745132446289,49.7998046875,27.958755493164062,45.956417083740234,70.15760040283203,85.1495132446289
2017-05-22,204.62049865722656,48.5977668762207,,56.387752532958984,21.671070098876953,61.90166091918945,52.89543914794922,50.078712463378906,28.02913475036621,46.3535041809082,70.34461975097656,85.57882690429688
2017-05-23,205.02053833007812,48.63479232788086,,56.52056884765625,21.837697982788086,62.03165054321289,52.99044418334961,50.13270568847656,28.0643253326416,46.4770393371582,70.57838439941406,85.25444793701172
2017-05-24,205.51365661621094,48.95878982543945,,56.221744537353516,21.828439712524414,62.105934143066406,53.20893859863281,50.33063888549805,28.222681045532227,46.74176788330078,70.75604248046875,85.55975341796875
2017-05-25,206.47193908691406,48.90324783325195,,55.20073699951172,21.86547088623047,62.51445770263672,53.58893585205078,50.64554977416992,28.328250885009766,47.12120819091797,71.09266662597656,86.3134536743164
2017-05-26,206.4812774658203,48.99580764770508,,55.29205322265625,21.85621452331543,62.588741302490234,53.56043243408203,50.834476470947266,28.152299880981445,47.12120819091797,70.9617691040039,86.57103729248047
2017-05-30,206.28590393066406,48.986549377441406,,54.55326843261719,21.708101272583008,62.57016372680664,53.78842544555664,50.81648635864258,28.0731258392334,47.271217346191406,70.85891723632812,86.6378402709961
2017-05-31,206.2393341064453,49.134666442871094,,54.32085418701172,21.5229549407959,62.69086456298828,53.70293045043945,50.96044921875,28.02913475036621,47.50946807861328,71.13945007324219,86.86681365966797
2017-06-01,207.84893798828125,49.72709274291992,,54.66118621826172,21.791412353515625,63.08083724975586,53.835933685302734,51.37432098388672,28.117111206054688,47.84479904174805,71.92488098144531,87.68728637695312
2017-06-02,208.50021362304688,49.84743118286133,,54.030311584472656,21.708101272583008,63.33153533935547,54.32992935180664,51.527278900146484,28.363439559936523,47.897735595703125,72.39241027832031,88.00212860107422
2017-06-05,208.36065673828125,49.6900634765625,,54.12992858886719,21.745126724243164,63.10867691040039,54.37743377685547,51.58126449584961,28.293058395385742,47.74773025512695,72.18669128417969,87.76361846923828
2017-06-06,207.7652130126953,49.71783447265625,,54.76908874511719,21.652555465698242,62.681583404541016,54.27292251586914,51.45529556274414,28.161094665527344,47.641841888427734,72.00904083251953,87.0099105834961
2017-06-07,208.1094512939453,49.782630920410156,,53.997127532958984,21.819183349609375,62.607303619384766,54.443931579589844,51.43730545043945,28.310657501220703,47.80066680908203,72.20541381835938,87.16255950927734
2017-06-08,208.1838836669922,49.930728912353516,,53.83940124511719,22.06912612915039,62.81158447265625,54.56742477416992,51.0504264831543,28.17868995666504,47.40358352661133,71.99969482421875,86.59967041015625
2017-06-09,207.9419403076172,50.569454193115234,,55.13433837890625,22.485700607299805,63.0529670715332,53.21843719482422,50.987430572509766,28.310657501220703,47.35946273803711,72.48591613769531,86.21804809570312
2017-06-12,207.85826110839844,50.37506103515625,,55.524471282958984,22.53199005126953,63.28509521484375,52.904945373535156,50.97844696044922,28.495405197143555,47.271217346191406,72.39241027832031,86.17035675048828
2017-06-13,208.8723602294922,51.004520416259766,,55.93951416015625,22.652326583862305,63.54508590698242,53.284942626953125,51.059425354003906,28.5657901763916,47.38593673706055,72.54202270507812,86.70462799072266
2017-06-14,208.64907836914062,50.467628479003906,,54.92681121826172,22.689363479614258,63.480072021484375,53.028446197509766,51.38331985473633,28.653759002685547,47.641841888427734,72.88799285888672,86.65690612792969
2017-06-15,208.23037719726562,50.023311614990234,,54.511775970458984,22.596784591674805,63.86075210571289,52.790950775146484,51.2663459777832,28.794527053833008,47.915382385253906,72.81319427490234,86.29438018798828
2017-06-16,208.28619384765625,50.23906707763672,,55.41360092163086,22.571697235107422,64.0697021484375,52.698429107666016,50.72779846191406,28.7785587310791,48.13511657714844,72.933349609375,86.27043914794922
2017-06-19,209.9888458251953,50.63897705078125,,55.06255340576172,22.804014205932617,64.4615249633789,53.48055648803711,50.97259521484375,28.796300888061523,47.97498321533203,73.69376373291016,86.93075561523438
2017-06-20,208.6118621826172,50.35997009277344,,54.36048126220703,22.608867645263672,63.77119064331055,53.05133056640625,50.77313232421875,28.743070602416992,48.001678466796875,73.9378433227539,85.83981323242188
2017-06-21,208.52813720703125,49.82986831665039,,53.48289489746094,22.42301368713379,63.34206771850586,53.347015380859375,50.62806701660156,28.68096923828125,47.717002868652344,74.87661743164062,85.97379302978516
2017-06-22,208.40716552734375,49.88566207885742,,53.44947052001953,22.283626556396484,63.21148681640625,53.36609649658203,50.292598724365234,28.698713302612305,47.49460983276367,75.65580749511719,85.77281951904297
2017-06-23,208.76231384277344,50.080970764160156,,53.80885314941406,22.199995040893555,63.4446907043457,53.69993591308594,50.310726165771484,28.82291603088379,47.33449172973633,75.54314422607422,85.66755676269531
2017-06-26,208.82774353027344,50.229766845703125,,53.69184494018555,22.320798873901367,63.463348388671875,53.413787841796875,50.510196685791016,28.955978393554688,47.65473937988281,75.46805572509766,85.97379302978516
2017-06-27,207.16415405273438,49.92286682128906,,53.60826873779297,22.432308197021484,62.98757553100586,52.53627395629883,50.07499694824219,28.840654373168945,47.12099075317383,74.78274536132812,85.29434204101562
2017-06-28,208.9959716796875,50.37857437133789,,53.90079116821289,22.785429000854492,63.55662536621094,53.19441223144531,50.25633239746094,28.876140594482422,46.66730499267578,75.17701721191406,86.15560913085938
2017-06-29,207.1921844482422,49.77406311035156,,54.01780319213867,22.943403244018555,63.01558303833008,52.240596771240234,49.721405029296875,28.583391189575195,46.29368209838867,74.49171447753906,85.32303619384766
2017-06-30,207.5380096435547,50.043766021728516,,54.26018524169922,22.924819946289062,63.53797912597656,52.19290542602539,49.81206512451172,28.565645217895508,46.2225227355957,74.38846588134766,85.77281951904297
2017-07-03,207.9959716796875,50.48087692260742,,55.30493927001953,23.259349822998047,63.92977523803711,51.8304557800293,49.76673889160156,28.831785202026367,46.00901412963867,74.51988220214844,85.68669891357422
2017-07-05,208.3604278564453,50.3134651184082,,54.18497085571289,23.296518325805664,64.1163558959961,52.34551239013672,49.730464935302734,28.48579978942871,45.786624908447266,74.96110534667969,85.47615814208984
2017-07-06,206.49124145507812,50.09026336669922,,53.58319854736328,23.119958877563477,63.55662536621094,51.86859893798828,49.449405670166016,27.971269607543945,45.76883316040039,73.99417114257812,84.60533905029297
2017-07-07,207.79965209960938,50.35066604614258,,53.49961471557617,23.27793312072754,64.05105590820312,52.46950912475586,49.42219924926758,28.130950927734375,45.80441665649414,74.36967468261719,85.36132049560547
2017-07-10,208.0146484375,50.6668701171875,,53.67512893676758,23.250051498413086,64.23762512207031,52.851036071777344,49.07767105102539,27.90916633605957,45.76883316040039,74.22885131835938,85.54315185546875
2017-07-11,207.85574340820312,50.592464447021484,,53.9676628112793,23.04561996459961,64.18167114257812,52.965492248535156,48.94166946411133,27.864809036254883,45.74214172363281,74.14437103271484,85.37088012695312
2017-07-12,209.41651916503906,51.178375244140625,,54.11810302734375,23.119958877563477,64.5361557006836,53.652244567871094,49.21367263793945,28.228534698486328,46.13356399536133,74.65130615234375,86.02163696289062
2017-07-13,209.77166748046875,51.12257385253906,,54.33541488647461,23.259349822998047,64.48951721191406,53.757164001464844,49.222740173339844,28.281761169433594,45.97343826293945,74.71702575683594,86.03118896484375
2017-07-14,210.72496032714844,51.38297653198242,,54.661373138427734,23.15713119506836,64.76937866210938,54.234066009521484,49.61260223388672,28.565645217895508,46.186927795410156,75.22396087646484,86.30872344970703
2017-07-17,210.7530059814453,51.48528289794922,,54.594512939453125,23.082786560058594,64.73204803466797,54.24360275268555,49.6669921875,28.627744674682617,46.40043258666992,74.95172119140625,86.51925659179688
2017-07-18,210.9119110107422,51.27138137817383,,54.33541488647461,23.04561996459961,64.58280181884766,54.491600036621094,49.6669921875,28.592256546020508,46.533870697021484,75.0080337524414,86.91160583496094
2017-07-19,212.02406311035156,51.7642822265625,,55.129432678222656,23.054912567138672,64.64810180664062,54.76821517944336,49.84833526611328,28.805171966552734,46.729576110839844,75.61825561523438,87.33267974853516
2017-07-20,212.08950805664062,51.38297653198242,,54.96226119995117,23.04561996459961,64.2842788696289,54.88267135620117,49.85740280151367,28.725332260131836,47.067623138427734,76.11579895019531,87.1508560180664
2017-07-21,211.93995666503906,51.39228057861328,,54.41899108886719,23.04561996459961,64.16300201416016,54.815895080566406,49.93901062011719,28.7785587310791,47.40565872192383,76.03130340576172,87.20828247070312
2017-07-24,211.86520385742188,51.34577941894531,,54.318702697753906,23.14783477783203,64.02307891845703,54.94943618774414,49.77579879760742,28.76080894470215,46.96086883544922,76.00314331054688,86.91160583496094
2017-07-25,212.36988830566406,51.89448547363281,,55.004051208496094,23.4359073638916,63.939125061035156,54.84451675415039,50.120330810546875,28.76080894470215,46.69399642944336,75.45864868164062,87.52405548095703
2017-07-26,212.43533325195312,51.578277587890625,,55.06255340576172,23.27793312072754,64.02307891845703,55.054351806640625,50.11126708984375,29.000341415405273,47.1387825012207,75.2051773071289,87.48579406738281
2017-07-27,212.1829833984375,51.39228057861328,,55.6225471496582,23.14783477783203,63.659263610839844,54.84451675415039,50.600868225097656,28.973722457885742,47.254417419433594,74.68888092041016,88.12694549560547
2017-07-28,211.93995666503906,51.20627212524414,,55.555686950683594,23.14783477783203,63.80852127075195,54.78728485107422,50.17473220825195,28.955978393554688,47.18326950073242,75.06436157226562,87.45708465576172
2017-07-31,211.81845092773438,50.815673828125,,55.68105697631836,23.315101623535156,63.724552154541016,54.52021408081055,50.156593322753906,28.9116268157959,47.3433837890625,74.9986572265625,87.42837524414062
